Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,Log_exposure
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
2.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,1.0,1.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,1.0,1.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
4.0,0.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
4.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,1.0,0.0,1967.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,0.0,0.0,1.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1967.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,1.0,0.0,1967.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,1.0,1.0,1968.0,0.0,2.3
6.0,0.0,0.0,0.0,1.0,1968.0,0.0,1.79
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,1.0,1.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
6.0,0.0,0.0,0.0,1.0,1968.0,0.0,1.79
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
6.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
6.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1968.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,1.0,2.3
3.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,1.0,1.0,0.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,1.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,1.0,0.0,1969.0,0.0,2.3
3.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,1.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,1.0,1.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
2.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,1.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,1.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,1.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,1.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,1.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,1.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,1.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1970.0,0.0,2.3
0.0,1.0,0.0,0.0,0.0,1971.0,0.0,2.3
